lon_wgs84,lat_wgs84,case,pred_proba,pearson_residual,lisa_raw,lisa_fdr,lisa_p_sim,lisa_q
118.118199716907,24.508094798978487,0,0.1897714726116501,-0.4839624857899766,ns,ns,0.308,2
118.15513174202852,24.45382643840967,0,0.0202567651681294,-0.1437900749404599,ns,ns,0.385,3
118.08472849895134,24.468819556504354,0,0.4170597338775236,-0.8458378269317349,ns,ns,0.176,2
118.0827100503132,24.45928888285995,0,0.1965552161730629,-0.4946115675221538,ns,ns,0.365,2
118.07517901302909,24.485175250775526,0,0.1708540870202149,-0.4539386940193315,ns,ns,0.336,2
118.08854142463224,24.47146271652164,0,0.2500361903475959,-0.577405987874893,ns,ns,0.325,2
118.1348640900572,24.517800406261692,0,0.0895338198827757,-0.3135895975149189,ns,ns,0.353,2
118.18207559748144,24.526022174839262,0,0.1009113652334618,-0.3350184978178877,ns,ns,0.35,3
118.11413465387906,24.48854896415896,0,0.2405422466685268,-0.5627867595130941,ns,ns,0.325,2
118.12848948975208,24.52591010443475,0,0.0634167572290719,-0.260212900632225,ns,ns,0.321,2
118.13615205482844,24.495310893009034,0,0.0587053951876397,-0.2497331661459561,LH,ns,0.002,2
118.09835057184884,24.473311862557136,0,0.2614543733160346,-0.5949894839284123,ns,ns,0.122,2
118.0893388685746,24.466237869372936,0,0.1516063488629163,-0.4227270018536166,ns,ns,0.267,3
118.14892462886311,24.516195902304887,0,0.1464397660343532,-0.414202223838215,ns,ns,0.103,3
118.17942019332487,24.490526685191497,0,0.1015516913321827,-0.3361994764023693,ns,ns,0.183,2
118.14787192885836,24.525621462485915,0,0.105514958478211,-0.3434554997002995,ns,ns,0.419,2
118.10061657489489,24.471293980583756,0,0.2852265092230925,-0.6316997787718579,ns,ns,0.482,3
118.09471978671895,24.44253570657279,0,0.0759829384396498,-0.286759653665843,ns,ns,0.135,2
118.0854593086363,24.460213126044763,0,0.1146880031278353,-0.3599240117561998,ns,ns,0.451,3
118.08301449709246,24.514709814017277,0,0.1376457861006164,-0.3995200830244221,ns,ns,0.348,2
118.1454974406213,24.459486205014,0,0.0354868389780402,-0.1918136806332335,ns,ns,0.334,3
118.10683848996808,24.480153611655624,0,0.1565614557455074,-0.4308396887315762,LL,ns,0.008,3
118.10885382330274,24.438803585007168,0,0.1117761217162301,-0.3547425604449136,LH,ns,0.023,2
118.10663182869976,24.53477674963799,0,0.0713284848901371,-0.2771407814408614,ns,ns,0.238,3
118.09607366945755,24.516536965223104,0,0.2900763407386555,-0.6392199622838961,ns,ns,0.101,3
118.17490720552212,24.504336922492612,0,0.1792804855382355,-0.4673789299269409,ns,ns,0.099,2
118.129899278676,24.478221882234912,0,0.0685466836889621,-0.271276814794895,LH,ns,0.034,2
118.11076608207432,24.55177796954214,0,0.0820915847638965,-0.2990540195957078,ns,ns,0.212,3
118.1459434513459,24.53931700266506,0,0.1218010673918631,-0.3724166546925944,ns,ns,0.434,2
118.0878075808543,24.442958350335836,0,0.0989510279746047,-0.331387373851165,ns,ns,0.183,2
118.11231943791672,24.544342824025772,0,0.1242310704297425,-0.3766347149141312,ns,ns,0.19,3
118.12484088164904,24.4732635912642,0,0.0571220577478267,-0.2461354590265642,LH,ns,0.036,2
118.17293967278891,24.49113455491778,0,0.1630816472269223,-0.441429140132985,LH,ns,0.031,2
118.11622702599205,24.49693626457389,0,0.0917073027192029,-0.3177525532102306,ns,ns,0.353,2
118.0800187613091,24.46399642726964,0,0.1506259038390179,-0.4211146275129112,ns,ns,0.3,2
118.0951144963007,24.525409302752305,0,0.0915651919358406,-0.3174814256138816,ns,ns,0.104,2
118.10970789628075,24.536394090941684,0,0.0652220396030355,-0.2641453414523843,ns,ns,0.227,3
118.09211485664224,24.52232693507038,0,0.1464533891089801,-0.4142247952884973,ns,ns,0.413,2
118.16864038526604,24.51080308467089,0,0.0843782365283787,-0.3035688244323728,ns,ns,0.346,2
118.16457260719154,24.496818558267258,0,0.2021157072157562,-0.5033036442529578,ns,ns,0.128,3
118.128407019228,24.554300586569784,0,0.075725155377323,-0.2862328797133238,ns,ns,0.403,3
118.1352494436264,24.506584077924487,0,0.0583045968325783,-0.2488262377536173,ns,ns,0.101,2
118.14622649319774,24.505910706996985,0,0.0556438212734955,-0.2427395600196615,ns,ns,0.257,3
118.12250135037178,24.524343367844455,0,0.0517834647122742,-0.2336908940812245,ns,ns,0.234,3
118.19200723442614,24.493424644694944,0,0.0825337517366261,-0.2999305786839343,LH,ns,0.005,2
118.1485633485436,24.476397756320697,0,0.0903935428859823,-0.3152404486383476,ns,ns,0.129,3
118.10836966048574,24.476279255398044,0,0.3832128114742053,-0.7882288705943316,ns,ns,0.319,3
118.11037279752792,24.469002267126847,0,0.4050699741361108,-0.8251484383113252,ns,ns,0.319,3
118.17136356527328,24.48395887977821,0,0.3859535856787514,-0.7928060218006198,ns,ns,0.3,2
118.09139034122592,24.48399036244859,0,0.1241696453631518,-0.3765283870538563,ns,ns,0.257,2
118.13407674855064,24.479228493301132,0,0.0704387053142057,-0.2752749334851445,ns,ns,0.266,2
118.07954909239876,24.47861733647733,0,0.3767457703947269,-0.7774842060228434,ns,ns,0.346,2
118.134673509445,24.50430087204521,0,0.0528388336094291,-0.2361917202570987,ns,ns,0.118,2
118.08835523838364,24.44679917902802,0,0.0633201270199953,-0.2600011653379531,ns,ns,0.44,2
118.17729281559625,24.484111038466686,0,0.216567740213713,-0.5257704298695023,ns,ns,0.15,2
118.13813429866757,24.482331260687353,0,0.0932220273606841,-0.3206334225967104,ns,ns,0.209,3
118.11885776259766,24.499222063812415,0,0.2200429671776352,-0.5311514936242377,ns,ns,0.421,2
118.08057468998354,24.44555456664988,0,0.0985298148597569,-0.3306040348163883,ns,ns,0.443,2
118.15678433947744,24.47778045851755,0,0.2094695349014478,-0.5147556576158847,ns,ns,0.328,3
118.06032726038492,24.441892232343253,0,0.0903233730157347,-0.3151059150113617,ns,ns,0.077,2
118.16800665928508,24.51332884373321,0,0.0737346011061053,-0.2821421341249046,ns,ns,0.323,2
118.0605938350062,24.451244250326848,0,0.0854360198995228,-0.3056422989926999,ns,ns,0.077,2
118.15814814498884,24.45354754726409,0,0.0189308520824227,-0.1389105630989941,ns,ns,0.396,3
118.07187427023548,24.45425647099995,0,0.2443637597021047,-0.5686722157484924,LH,ns,0.008,2
118.18582068823888,24.476139277699193,0,0.3768281548845882,-0.7776206055087911,ns,ns,0.135,2
118.16053987852447,24.44883051765911,0,0.0101541396189643,-0.1012832852384876,ns,ns,0.41,3
118.1020778738642,24.54706167308569,0,0.0560511273670738,-0.2436789081028857,ns,ns,0.245,3
118.12207939929704,24.546541055865912,0,0.1070035161238517,-0.346157822242214,ns,ns,0.146,3
118.15368913500023,24.477876718883422,0,0.2084213874661498,-0.5131261118968191,ns,ns,0.331,2
118.14244669445208,24.48167252050039,0,0.0727306165435068,-0.2800629598302681,ns,ns,0.24,3
118.19178451373416,24.488962179606407,0,0.2653726972470701,-0.6010278365608861,LH,ns,0.011,2
118.1551438052228,24.45634733212138,0,0.0230479595826592,-0.1535958988183929,ns,ns,0.388,3
118.0831379424414,24.45839615671696,0,0.1928271968729065,-0.4887658833123892,ns,ns,0.35,2
118.15794143256622,24.53759961680745,0,0.1480607899491996,-0.4168844803411,ns,ns,0.339,3
118.1500043149666,24.514197375543137,0,0.1632490799363558,-0.4416998704323611,ns,ns,0.077,3
118.1216655711213,24.474143684044833,0,0.0665827866880559,-0.2670810537829483,LH,ns,0.028,2
118.09462488802691,24.47501851780341,0,0.1185812489988232,-0.3667894770431147,ns,ns,0.382,2
118.1013833862409,24.47024118533592,0,0.2852081225252728,-0.631671293211692,ns,ns,0.45,3
118.10848578059613,24.52924077273992,0,0.1256044085733356,-0.3790080739800134,ns,ns,0.482,3
118.16991151771532,24.490107406995513,0,0.2985321790157009,-0.6523665715953871,LH,ns,0.04,2
118.1637078412843,24.481487924122465,0,0.0929326194289619,-0.3200842571415151,ns,ns,0.204,3
118.09478906482258,24.53608789813578,0,0.0508252864188692,-0.2314018557020094,ns,ns,0.242,3
118.18101758585624,24.51841160804816,0,0.107195466894641,-0.34650540769432,ns,ns,0.166,3
118.09880305073104,24.50356851262551,0,0.0856423165352052,-0.3060456025412693,ns,ns,0.102,3
118.1126536489289,24.432717685139806,0,0.2212927559015894,-0.5330850353434777,ns,ns,0.25,3
118.0852356977626,24.49670155127755,0,0.0726912809850693,-0.2799812766338465,ns,ns,0.213,3
118.18213170980404,24.513308870009563,0,0.1858787347453273,-0.4778265798256852,ns,ns,0.312,3
118.16431191980284,24.540363730125684,0,0.064698974770602,-0.2630104438722621,ns,ns,0.234,3
118.09529831110932,24.48924546513008,0,0.3056857104967366,-0.6635284017123955,ns,ns,0.127,2
118.0845250578646,24.500402071118707,0,0.1032496611008752,-0.3393192845909143,ns,ns,0.21,3
118.16511395013605,24.461954221119544,0,0.0265152882458205,-0.1650378694908914,ns,ns,0.324,3
118.10612454767065,24.537482207205553,0,0.0676937870615575,-0.2694605030851103,ns,ns,0.239,3
118.09223296057164,24.436836012100393,0,0.1138671657296011,-0.3584675444588373,ns,ns,0.079,2
118.10936380398766,24.522684167347656,0,0.2512174567959278,-0.5792246714776778,ns,ns,0.421,3
118.14048892123904,24.53205562673713,0,0.1182244521021237,-0.3661631447141167,LH,ns,0.046,2
118.10607029050234,24.508635389007665,0,0.1273310655816837,-0.381981586996876,ns,ns,0.055,3
118.19275650106974,24.494859578964395,0,0.0572444236485336,-0.2464149418670821,LH,ns,0.003,2
118.17599250837056,24.47681381301022,0,0.0721260573536769,-0.2788056735031819,ns,ns,0.127,2
118.13119336512804,24.508864727635256,0,0.1096866418306107,-0.3509986332625439,ns,ns,0.105,3
118.17616170615624,24.47906386325768,0,0.0736433901417302,-0.2819536909050085,ns,ns,0.497,3
118.09360015648922,24.435401973575377,0,0.1038814033889669,-0.3404757294625823,ns,ns,0.08,2
118.11166325584924,24.460517732600728,0,0.0706997553575735,-0.2758232870577861,ns,ns,0.189,3
118.11629491962957,24.516273333824532,0,0.3820852018988152,-0.7863498547785767,ns,ns,0.427,3
118.12148005984216,24.544615311229897,0,0.0768428729953964,-0.2885120678420856,ns,ns,0.181,3
118.17792537980922,24.469452971060154,0,0.082328378448625,-0.2995236572888879,ns,ns,0.248,3
118.11815282045951,24.52744001739695,0,0.0694764120058711,-0.2732467452905968,ns,ns,0.215,3
118.14882288507506,24.502127130204965,0,0.0562936006556216,-0.2442367790554173,ns,ns,0.261,3
118.09778250877665,24.438107399863537,0,0.0660715912358573,-0.2659809850176433,LH,ns,0.015,2
118.18909308774867,24.49005841738661,0,0.3557334075638336,-0.7430696445927634,LH,ns,0.021,2
118.13130422089245,24.503877849900263,0,0.0838738822735787,-0.3025768801337351,ns,ns,0.435,2
118.18070731793308,24.513261764050483,0,0.2352251927632324,-0.5545939529828469,ns,ns,0.461,3
118.16682018888724,24.53863279637652,0,0.0541820662446537,-0.2393448070454695,ns,ns,0.23,3
118.16512193261129,24.51634345155718,0,0.0783761580055683,-0.2916185422529957,ns,ns,0.21,3
118.15282569732288,24.52665544352011,0,0.4610548645662637,-0.9249196925575904,ns,ns,0.361,2
118.10862220901316,24.525347064066818,0,0.1735532683224873,-0.4582568495410773,ns,ns,0.433,3
118.18611917699056,24.491809084499568,0,0.2179357230074782,-0.5278894558883072,LH,ns,0.018,2
118.10329655589766,24.52032630044623,0,0.1063955946686951,-0.3450556734932247,ns,ns,0.355,3
118.11030061414814,24.507928390715172,0,0.1026775472617791,-0.3382699938430512,ns,ns,0.125,3
118.13256044591397,24.52916904988363,0,0.0982629637934152,-0.3301071840244414,ns,ns,0.399,2
118.1228210943962,24.483840818428757,0,0.1862642428949432,-0.4784351130657532,LL,ns,0.003,3
118.16453109712138,24.45107338530675,0,0.014367661726007,-0.1207356640600837,ns,ns,0.402,3
118.1237805768854,24.55377949876221,0,0.1228680306655621,-0.3742716903113905,ns,ns,0.295,2
118.12181475863744,24.51043058072776,0,0.2037091730433512,-0.505789065789195,ns,ns,0.097,2
118.15797985818662,24.47206750178255,0,0.087879250164979,-0.3103966343345132,ns,ns,0.136,3
118.17657466194558,24.5397367879131,0,0.089378033988903,-0.3132898592754332,ns,ns,0.351,3
118.1805687428712,24.488122617064327,0,0.1494603942936284,-0.4191947076885376,LH,ns,0.023,2
118.08763565931132,24.489553731832935,0,0.1469025441394342,-0.4149686951793324,ns,ns,0.283,2
118.09831161772318,24.53302691536446,0,0.076914943468656,-0.2886586009544152,ns,ns,0.322,2
118.10476199739882,24.48438545058868,0,0.0921203507699056,-0.3185397617475083,ns,ns,0.126,3
118.11756834254876,24.48789762199416,0,0.3052162960644111,-0.6627947306890378,ns,ns,0.182,2
118.16473374627796,24.541916264273382,0,0.0634913103676457,-0.2603761729988997,ns,ns,0.242,3
118.1312918045974,24.434614259808516,0,0.0941642733371083,-0.3224173149491591,ns,ns,0.211,3
118.078587475917,24.490590048945716,0,0.0750756700138854,-0.2849026616385796,ns,ns,0.418,2
118.1527546511824,24.51951540065575,0,0.1466790962666369,-0.4145986851240646,ns,ns,0.094,3
118.10727228370038,24.493264597425785,0,0.3136074576472705,-0.6759380783938814,ns,ns,0.479,3
118.11825904530322,24.438562192382044,0,0.1305289204077277,-0.3874590439240768,ns,ns,0.302,2
118.14486253998004,24.517668286537873,0,0.067753276380796,-0.2695874792279186,ns,ns,0.378,2
118.15560409958712,24.520085271665252,0,0.1437063224221179,-0.4096628377495007,ns,ns,0.457,3
118.16692895303292,24.54345742885706,0,0.0524468512676524,-0.2352653237445508,ns,ns,0.242,3
118.10929757165948,24.53548016868156,0,0.0592769933005408,-0.2510222400147712,ns,ns,0.236,3
118.12689649566126,24.5111483617414,0,0.1227287036373026,-0.3740297211888882,ns,ns,0.454,3
118.15907771626132,24.490491663559816,0,0.1434030858977323,-0.4091579516584023,ns,ns,0.141,3
118.142963798481,24.52189346146323,0,0.0984523561852726,-0.3304598609411909,ns,ns,0.202,3
118.08748249825098,24.51635587988747,0,0.2414343040549683,-0.5641607770502721,ns,ns,0.413,2
118.09654802885868,24.485437283593015,0,0.1837708738643276,-0.4744957165618313,ns,ns,0.367,2
118.12475988042036,24.522753915631824,0,0.0607442870787996,-0.2543084536049199,ns,ns,0.277,2
118.084385936189,24.45345668970221,0,0.1213682622571209,-0.371662824921168,ns,ns,0.466,3
118.12580299109936,24.49285336032309,0,0.3520914353392078,-0.7371754609548783,ns,ns,0.197,2
118.15877037136542,24.465910036781302,0,0.0422873676644652,-0.2101298342395907,ns,ns,0.147,2
118.08283835171213,24.49355762147079,0,0.0739211438374937,-0.2825272582051154,ns,ns,0.219,3
118.10891602139291,24.53747764508026,0,0.0675078609658245,-0.2690633740615173,ns,ns,0.229,3
118.08241486065069,24.44352147475889,0,0.093402140737873,-0.320974898710807,ns,ns,0.205,2
118.15987242583478,24.48714343700303,0,0.0911122813142173,-0.3166163535804926,ns,ns,0.199,3
118.14764010723736,24.543074103950605,0,0.0978368649565596,-0.329312886510645,ns,ns,0.389,2
118.1560234884388,24.54302394969361,0,0.0752208758748551,-0.2852004354671223,ns,ns,0.362,2
118.12727407842428,24.492963998844843,0,0.2570040517325244,-0.5881346441692525,ns,ns,0.373,2
118.13259215941676,24.514457048927387,0,0.0747025340428127,-0.2841364699994518,ns,ns,0.368,2
118.1043827858125,24.519830233009458,0,0.1238003979359594,-0.3758888942354247,ns,ns,0.337,2
118.08784284043152,24.51539029268868,0,0.3093206448837907,-0.6692158463321205,ns,ns,0.455,3
118.16124418755872,24.48275573774793,0,0.0753915814869396,-0.2855502239585132,ns,ns,0.206,3
118.1338907290156,24.507492432392336,0,0.1121315717427523,-0.3553772711922776,ns,ns,0.215,3
118.0899979849764,24.51332337745852,0,0.4297467703828803,-0.8681053525636816,ns,ns,0.176,3
118.11778209181396,24.512236067713857,0,0.214266373741089,-0.5222029730027428,ns,ns,0.393,2
118.14478074386368,24.5246282458976,0,0.1270643002651534,-0.3815229321563815,ns,ns,0.176,3
118.10736144976076,24.51456064758193,0,0.2511763206954983,-0.5791613378250238,ns,ns,0.24,3
118.18076775859814,24.481595337520748,0,0.1228257601987359,-0.3741982876427091,ns,ns,0.142,2
118.10697985029196,24.471774122000312,0,0.6294593387027224,-1.3033645497971165,ns,ns,0.5,3
118.1169547078656,24.48345812459953,0,0.3836938074690628,-0.7890311142642455,ns,ns,0.23,2
118.093407899005,24.47273892028987,0,0.1069264245423682,-0.3460181682240675,ns,ns,0.209,2
118.15296275011735,24.48556105259568,0,0.159046218922596,-0.4348861839734306,ns,ns,0.286,2
118.1155868862829,24.542372537271085,0,0.1098654244847604,-0.3513198459748377,ns,ns,0.192,3
118.13730657483336,24.487790069227124,0,0.1239837651044523,-0.3762065329458565,ns,ns,0.441,3
118.14683210616668,24.495522467328293,0,0.0785514119011642,-0.291972160368868,ns,ns,0.197,3
118.15115632292148,24.52838414635106,0,0.6019199885427204,-1.2296575968590164,ns,ns,0.237,3
118.11119556431028,24.43411563141077,0,0.2052321298051613,-0.508162397230837,ns,ns,0.25,3
118.10078762369857,24.463366688893046,0,0.0724836137099238,-0.2795497595947812,ns,ns,0.327,2
118.10490946166604,24.506424877715855,0,0.0961208220916801,-0.3261020637737353,ns,ns,0.064,3
118.16803448332772,24.45844115158992,0,0.0210392418324734,-0.1465994703030394,ns,ns,0.352,3
118.0846145593328,24.516482280952513,0,0.1426976398402755,-0.4079823595822978,ns,ns,0.324,2
118.08465962128592,24.494323383055686,0,0.0810475064708343,-0.2969773301699157,ns,ns,0.209,3
118.1516359311084,24.478106445523448,0,0.1753942542839715,-0.4611949071479675,ns,ns,0.306,2
118.18463479571034,24.479912323879542,0,0.3201325217719225,-0.6862032400722663,ns,ns,0.117,2
118.15364398182936,24.483894903971382,0,0.1285940946959412,-0.3841494920938983,ns,ns,0.413,3
118.15102985914363,24.497383060345143,0,0.1096741539817429,-0.3509761906078727,ns,ns,0.218,3
118.1490624478463,24.490288643348386,0,0.1787063854164257,-0.4664668786431216,ns,ns,0.398,3
118.16475911022565,24.477153092954214,0,0.0854004660720079,-0.305572756981113,ns,ns,0.215,3
118.12313579920792,24.521665554230605,0,0.0829889834624749,-0.3008312483623901,ns,ns,0.278,2
118.08628575645692,24.46565165366163,0,0.2203701711490897,-0.5316577891645231,ns,ns,0.284,2
118.09171023312209,24.47014507706711,0,0.0991660677362204,-0.3317868565687954,ns,ns,0.455,3
118.10829212557984,24.51482969672245,0,0.2700776252800699,-0.6082834001872375,ns,ns,0.207,3
118.14334111544184,24.523520162398572,0,0.1167622451385715,-0.363590398433662,ns,ns,0.19,3
118.12890594844778,24.42825054943201,0,0.121277637066195,-0.3715048807731136,ns,ns,0.482,3
118.0876994265843,24.495838627551404,0,0.0787487758492101,-0.2923700397061606,ns,ns,0.213,3
118.1742734447238,24.469090121881084,0,0.0514836513419194,-0.2329765768576816,ns,ns,0.272,3
118.16004506517996,24.532727236782367,0,0.3283527859724613,-0.6991973021768073,ns,ns,0.411,3
118.11863211692942,24.44136131723724,0,0.0995698212875546,-0.3325361333834931,LH,ns,0.045,2
118.14056155687722,24.539346061691138,0,0.0917560879399835,-0.3178455948452622,LH,ns,0.027,2
118.17830639961868,24.52040766000268,0,0.0986283613962337,-0.3307874045014887,ns,ns,0.202,3
118.09739465033188,24.47087541193467,0,0.28212176512657,-0.6268922531383091,ns,ns,0.212,3
118.11826812649414,24.483246263173953,0,0.3765712651691204,-0.7771953273334634,ns,ns,0.084,2
118.15001639490993,24.49297584866563,0,0.135724017321542,-0.3962799784240544,ns,ns,0.385,3
118.11571747529716,24.54445276703559,0,0.0911226162968847,-0.3166361104136603,ns,ns,0.182,3
118.15631228274954,24.536567898530503,0,0.2172099068903868,-0.5267652948608799,ns,ns,0.42,2
118.15628955475049,24.45040111678978,0,0.0119415855668838,-0.1099359381698665,ns,ns,0.414,3
118.1529779697545,24.51208945167643,0,0.1996018930494045,-0.4993778802518577,ns,ns,0.28,2
118.1781089207294,24.485036242059717,0,0.1977816933765107,-0.4965314495841417,LH,ns,0.015,2
118.1358003956625,24.561321539638342,0,0.0653210025042479,-0.2643596563552293,ns,ns,0.468,3
118.18328697491448,24.50711905934673,0,0.1456039840505501,-0.412816475752184,ns,ns,0.39,2
118.10412140598471,24.508351851317173,0,0.1618672709386321,-0.4394638157161744,LL,ns,0.018,3
118.11371166883576,24.47854709340651,0,0.4287169556170425,-0.8662827425890451,ns,ns,0.384,2
118.12125758996424,24.488097297412526,0,0.4184098007941833,-0.848188509587458,ns,ns,0.313,3
118.07976519420812,24.465836985225415,0,0.1516857856662385,-0.4228575319246128,ns,ns,0.304,2
118.17134108549592,24.48734054588514,0,0.3121533485494185,-0.6736560048173715,ns,ns,0.102,2
118.1149791705176,24.47575461607681,0,0.5216545586049847,-1.0442889526499592,ns,ns,0.239,3
118.17906657911476,24.464519988577056,0,0.0630883563087813,-0.2594927855989157,ns,ns,0.265,3
118.0960783420972,24.539180998625454,0,0.0560385237408001,-0.2436498832047812,ns,ns,0.254,3
118.12832463812198,24.510242392377627,0,0.1359663742786969,-0.3966892542233844,ns,ns,0.467,3
118.159178466496,24.5468886016638,0,0.0600149698056439,-0.2526791034872499,ns,ns,0.228,3
118.15564143304844,24.506936357974215,0,0.0879327353338523,-0.3105001806703186,ns,ns,0.5,3
118.13623695250892,24.516355814070124,0,0.0721175266576137,-0.2787879036124919,ns,ns,0.355,2
118.11144952219348,24.461838644916263,0,0.0738162380391564,-0.2823107220253652,ns,ns,0.185,3
118.11089627346584,24.529772361815116,0,0.0866060057390469,-0.3079249849464451,ns,ns,0.428,2
118.15932640746604,24.52831159749635,0,0.2260756150297218,-0.5404774702447892,LL,ns,0.011,3
118.10243604027492,24.529000782072583,0,0.1022736925864466,-0.3375281446358564,ns,ns,0.18,2
118.15376938336593,24.473973339136148,0,0.1467406724893189,-0.4147006635468161,ns,ns,0.392,3
118.08844062613804,24.43695245592111,0,0.2502717454095031,-0.5777686486720717,ns,ns,0.068,2
118.15676948145936,24.495053525815234,0,0.1058639745278325,-0.3440901977361907,ns,ns,0.145,3
118.07634219188296,24.46776815406627,0,0.2563834870791708,-0.587178996537863,ns,ns,0.233,3
118.11439893394405,24.48109712374327,0,0.4887271748440885,-0.9777028675600052,ns,ns,0.27,2
118.1248829939688,24.506795124480433,0,0.2593211253344507,-0.5917032705163036,ns,ns,0.45,2
118.1009488322678,24.535639563987814,0,0.075044613776248,-0.2848389463117891,ns,ns,0.226,3
118.17409859073584,24.485141253825653,0,0.3169176442284423,-0.6811404559685921,ns,ns,0.267,2
118.17743623978764,24.51293638825902,0,0.2746796100701638,-0.6153869296516336,ns,ns,0.104,2
118.08403442898188,24.49714570708518,0,0.0763658360079816,-0.2875408558122374,ns,ns,0.215,3
118.1706307654135,24.49674932874228,0,0.0846887241007327,-0.3041784122922968,ns,ns,0.359,2
118.14841869013308,24.49193594046923,0,0.1483457000771885,-0.4173551813228403,ns,ns,0.384,3
118.16378313820124,24.54379186902438,0,0.0648749779109705,-0.2633927232187636,ns,ns,0.244,3
118.15558244233716,24.527849659145087,0,0.6449148625103436,-1.3476742967441255,LL,ns,0.003,3
118.1524162502798,24.44642080682855,0,0.0069770873608197,-0.0838218893731395,LH,ns,0.019,2
118.1117821345669,24.531070776804675,0,0.0677667206208627,-0.2696161690575026,ns,ns,0.398,2
118.10402014765512,24.54426470830155,0,0.0556147454186346,-0.2426723959505853,ns,ns,0.24,3
118.12631838087124,24.52230112802019,0,0.0654306781911459,-0.2645970211216351,ns,ns,0.275,2
118.19454871644048,24.503968294476515,0,0.0348100179794703,-0.1899090761200978,ns,ns,0.283,2
118.11741742953944,24.47833284074099,0,0.4224981328862121,-0.8553339308028517,ns,ns,0.152,3
118.14680270160515,24.499484106283877,0,0.053909209556494,-0.2387069559290925,ns,ns,0.265,3
118.14378966046309,24.505452142526057,0,0.0401362977821202,-0.2044861370012476,ns,ns,0.286,3
118.161846964248,24.53408259766697,0,0.1295270465749561,-0.3857470297569341,ns,ns,0.431,2
118.098440616679,24.536932894854175,0,0.0608903512412208,-0.2546338217246849,ns,ns,0.235,3
118.13405927087616,24.430654061878688,0,0.0972340848802739,-0.3281872379517807,ns,ns,0.197,3
118.1793334564754,24.49320171215636,0,0.0751798624512581,-0.2851163512328536,ns,ns,0.082,2
118.10754225880906,24.4813731228055,0,0.0990208471851468,-0.3315171099514954,ns,ns,0.372,3
118.15656068985784,24.47955850205387,0,0.1969690666673729,-0.4952595697612482,ns,ns,0.305,2
118.15556466859364,24.53133503253684,0,0.8768110784262988,-2.667885505648822,ns,ns,0.248,3
118.187314824422,24.474242351710284,0,0.2682757214048292,-0.6055039116695736,ns,ns,0.147,2
118.14553791583036,24.503218796273067,0,0.0407938081175798,-0.2062249170553332,ns,ns,0.282,3
118.09894738598086,24.493316760328355,0,0.1109037973935686,-0.3531822189134714,ns,ns,0.313,2
118.12781155573406,24.488328146932226,0,0.2193701607560534,-0.5301102513504198,LL,ns,0.003,3
118.09877258131262,24.5276048064878,0,0.0882500781082571,-0.3111140911315116,ns,ns,0.378,2
118.1264944528412,24.530064635733332,0,0.0809520279983396,-0.2967869331417116,ns,ns,0.366,2
118.13938643844146,24.478115984132536,0,0.0445443335259127,-0.215919050864583,ns,ns,0.247,2
118.11052830620962,24.547558621632387,0,0.0800522299920961,-0.2949885313794118,ns,ns,0.2,3
118.0872572154034,24.500030520462577,0,0.0679898960681869,-0.2700920980045113,ns,ns,0.201,3
118.1890009586685,24.499446908297173,0,0.1174278264622115,-0.3647626783165374,LH,ns,0.007,2
