name,type,typecode,address,cityname,adname,longitude,latitude,location,tel,pname,id,lon_wgs84,lat_wgs84
瑞幸咖啡(软件园三期B15店),餐饮服务;咖啡厅;咖啡厅,050500,后溪镇诚毅北大街61号软件园三期B15栋一层102单元,厦门市,集美区,118.043677,24.614818,"118.043677,24.614818",4000100100,福建省,B0KDLSI0RM,118.03873761934257,24.617540752854637
瑞幸咖啡(软件园三期F15店),餐饮服务;咖啡厅;咖啡厅,050500,集美北大道194-103号杏林街道软件园3期f22号楼,厦门市,集美区,118.018245,24.607352,"118.018245,24.607352",4000100100,福建省,B0KGXAHZ2X,118.01336717150542,24.610141265852075
瑞幸咖啡(厦门理工学院店)(暂停营业),餐饮服务;咖啡厅;咖啡厅,050500,天马路与海翔大道辅路交叉口南320米,厦门市,集美区,118.088533,24.626074,"118.088533,24.626074",4000100100,福建省,B0I14N7J5Y,118.08354533818517,24.628734194535443
瑞幸咖啡(海西9号店),餐饮服务;咖啡厅;咖啡厅,050500,后仓路与新澳路交叉口西南60米,厦门市,翔安区,118.24114,24.567384,"118.241140,24.567384",[],福建省,B0MBYO631N,118.23642296315613,24.570221895415454
瑞幸咖啡(软件园三期B19店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅北大街64号网宿科技食堂二层,厦门市,集美区,118.044513,24.616532,"118.044513,24.616532",4000100100,福建省,B0G2AK1SNQ,118.03957182052181,24.619252910995822
luckin coffee 瑞幸咖啡(海上五月花店),餐饮服务;咖啡厅;咖啡厅,050500,集美区东安南二里28号,厦门市,集美区,118.119634,24.602519,"118.119634,24.602519",[],福建省,B0L09KBWYE,118.11467102379692,24.60518604974983
luckin coffee 瑞幸咖啡(集美英瑶路店),餐饮服务;咖啡厅;咖啡厅,050500,英瑶路560-107号,厦门市,集美区,118.112752,24.60489,"118.112752,24.604890",[],福建省,B0M69N81LR,118.10778002160404,24.607552028372865
瑞幸咖啡(软件园生活广场店),餐饮服务;咖啡厅;咖啡厅,050500,岭兜西路623号软件园生活广场一层,厦门市,思明区,118.176796,24.484723,"118.176796,24.484723",4000100100,福建省,B0FFL7ALIH,118.17196611722345,24.487468454810195
瑞幸咖啡(软件园三期B02店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅北大街8号软件园三期B02栋底商,厦门市,集美区,118.048375,24.612198,"118.048375,24.612198",4000100100,福建省,B0IATGHRYM,118.04342672703196,24.614910329462646
luckin coffee 瑞幸咖啡(祥禾广场店),餐饮服务;咖啡厅;咖啡厅,050500,后祥北路与西园路交叉口西北80米,厦门市,海沧区,117.978425,24.529475,"117.978425,24.529475",[],福建省,B0LKSMI3Y8,117.97366380442932,24.532377064909284
瑞幸咖啡(汇景购物广场店),餐饮服务;咖啡厅;咖啡厅,050500,新店镇祥福五里24号汇景购物广场二层,厦门市,翔安区,118.245058,24.619623,"118.245058,24.619623",4000100100,福建省,B0HK27WNFN,118.24034000437281,24.62246452818601
瑞幸咖啡(禹洲大学城店),餐饮服务;咖啡厅;咖啡厅,050500,美人山一里1-101号,厦门市,同安区,118.129012,24.621278,"118.129012,24.621278",4000100100,福建省,B0JKV5P3BM,118.12406268419137,24.6239553980755
瑞幸咖啡(厦门软件园三期B04店),餐饮服务;咖啡厅;咖啡厅,050500,浦公山西路与浦公山南路交叉口东南100米,厦门市,集美区,118.046833,24.610569,"118.046833,24.610569",4000100100,福建省,B0K3YZ6CGM,118.04188773377257,24.61328458383299
瑞幸咖啡(乌涂商业街店),餐饮服务;咖啡厅;咖啡厅,050500,乌涂下埔里415-6号底商,厦门市,同安区,118.12396,24.706704,"118.123960,24.706704",4000100100,福建省,B0J27H5GHI,118.11899601876411,24.709374876454053
瑞幸咖啡(集美大学水产学院店),餐饮服务;咖啡厅;咖啡厅,050500,银盛里62-103号,厦门市,集美区,118.103372,24.580892,"118.103372,24.580892",4000100100,福建省,B0FFM4CTF4,118.09839301727666,24.583548850318536
luckin coffee 瑞幸咖啡(海峡明珠广场店),餐饮服务;咖啡厅;咖啡厅,050500,宜兰路99号海峡明珠广场F1层,厦门市,思明区,118.195211,24.495856,"118.195211,24.495856",18616690593,福建省,B0L2V58M4S,118.19042486817723,24.498636349987372
瑞幸咖啡(泰禾红门店),餐饮服务;咖啡厅;咖啡厅,050500,西岩一里3号泰禾红门一层170号,厦门市,翔安区,118.245912,24.608337,"118.245912,24.608337",4000100100,福建省,B0J0199V3Z,118.24119530439073,24.611178307946858
luckin coffee 瑞幸咖啡(瑞林路店),餐饮服务;咖啡厅;咖啡厅,050500,大路乾227-102,厦门市,集美区,117.986811,24.609643,"117.986811,24.609643",13554847354,福建省,B0L0MXAFVB,117.98202137485455,24.612526566440398
瑞幸咖啡(马銮湾生活广场店),餐饮服务;咖啡厅;咖啡厅,050500,新阳北路1668号马銮湾生活广场一层20号,厦门市,海沧区,118.010356,24.530026,"118.010356,24.530026",4000100100,福建省,B0KG3UHZDH,118.00550539182703,24.53283278610253
瑞幸咖啡(金海湾财富中心店),餐饮服务;咖啡厅;咖啡厅,050500,金海湾财富中心店1号楼B栋1楼大堂,厦门市,湖里区,118.16165,24.529668,"118.161650,24.529668",4000100100,福建省,B0FFIYKL46,118.15677889169653,24.532390920076878
瑞幸咖啡(高崎机场T4航站楼店-安检内),餐饮服务;咖啡厅;咖啡厅,050500,高崎国际机场T4航站楼二层出发层安检内T4-2-41单元,厦门市,湖里区,118.148425,24.544475,"118.148425,24.544475",4000100100,福建省,B0J1AA1UIC,118.1435211000641,24.547175982911188
瑞幸咖啡(杏林湾商务中心11号楼店),餐饮服务;咖啡厅;咖啡厅,050500,杏林路518号杏林湾营运中心11号楼A座F1层,厦门市,集美区,118.066822,24.592557,"118.066822,24.592557",4000100100,福建省,B0JGCCLKMF,118.06184821699829,24.595235870562814
瑞幸咖啡(软件园三期A04店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅大街365号软件园三期A区04栋一层大堂,厦门市,集美区,118.051675,24.607825,"118.051675,24.607825",4000100100,福建省,B0KK4LVVXN,118.04672116917004,24.61053037345269
瑞幸咖啡(软件园三期A06店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅大街365号软件园三期A区0406栋一层大堂,厦门市,集美区,118.051632,24.608042,"118.051632,24.608042",4000100100,福建省,B0KKKHUG2P,118.0466782272767,24.610747467647933
瑞幸咖啡(软件园三期C04店),餐饮服务;咖啡厅;咖啡厅,050500,315乡道396号,厦门市,集美区,118.038713,24.622132,"118.038713,24.622132",4000100100,福建省,B0J1AC6FRJ,118.03378354561261,24.624866662581866
瑞幸咖啡(软件园三期C08店),餐饮服务;咖啡厅;咖啡厅,050500,溪山尾路33号软件园三期C08栋一层大堂,厦门市,集美区,118.036099,24.621097,"118.036099,24.621097",4000100100,福建省,B0J05MU43F,118.03117545144225,24.623838098818997
瑞幸咖啡(同安宝龙广场店),餐饮服务;咖啡厅;咖啡厅,050500,双溪大道路799号宝龙广场LG层水系广场058号,厦门市,同安区,118.165575,24.717092,"118.165575,24.717092",4000100100,福建省,B0IKU7A6W3,118.16070028649149,24.71982701447258
luckin coffee 瑞幸咖啡(塘边宝龙天地店),餐饮服务;咖啡厅;咖啡厅,050500,塘边宝龙天地(塘边地铁站4B口步行130米),厦门市,湖里区,118.122978,24.506778,"118.122978,24.506778",[],福建省,B0MBA59KD1,118.1180268935023,24.50943980052138
瑞幸咖啡(软件园三期金砖未来创新园店),餐饮服务;咖啡厅;咖啡厅,050500,后溪镇软件园三期诚毅北大街50号软件园三期203-01沿街底商,厦门市,集美区,118.045735,24.614785,"118.045735,24.614785",4000100100,福建省,B0KRR5W7GP,118.04079154276525,24.61750313083614
瑞幸咖啡(软件园三期F05店),餐饮服务;咖啡厅;咖啡厅,050500,软件园三期F05店,厦门市,集美区,118.020762,24.609714,"118.020762,24.609714",4000100100,福建省,B0KKKHVY41,118.01587726841373,24.612496112485736
luckin coffee 瑞幸咖啡(国贸天悦店),餐饮服务;咖啡厅;咖啡厅,050500,国贸天悦1期东北1门旁,厦门市,集美区,118.051095,24.582803,"118.051095,24.582803",[],福建省,B0M6YXTN18,118.0461439709651,24.585508313255975
瑞幸咖啡(观音山天瑞99商务中心店),餐饮服务;咖啡厅;咖啡厅,050500,花莲路11号鸿星尔克集团大厦一层大堂,厦门市,思明区,118.196925,24.485875,"118.196925,24.485875",4000100100,福建省,B0I13CUCMH,118.19214345620853,24.488656725751813
瑞幸咖啡(厦门翔安西亭店),餐饮服务;咖啡厅;咖啡厅,050500,西坂西亭里1号1-101室底商,厦门市,翔安区,118.249313,24.641498,"118.249313,24.641498",4000100100,福建省,B0K39LIW46,118.24459568215639,24.644340318874498
瑞幸咖啡(灌口万达广场店),餐饮服务;咖啡厅;咖啡厅,050500,灌口镇石笔路6号万达广场二层2028号,厦门市,集美区,117.998775,24.610925,"117.998775,24.610925",4000100100,福建省,B0IAXS2GZ9,117.99395148748343,24.61377262944637
瑞幸咖啡(厦门集美大学月明楼店),餐饮服务;咖啡厅;咖啡厅,050500,集美大学月明楼店,厦门市,集美区,118.095369,24.584672,"118.095369,24.584672",4000100100,福建省,B0KKKHTT3L,118.09038550563915,24.587328660112092
luckin coffee 瑞幸咖啡(厦门软件园三期C区店),餐饮服务;咖啡厅;咖啡厅,050500,珩圣西路软件园三期C10栋一层大堂,厦门市,集美区,118.0351,24.620939,"118.035100,24.620939",4000100100,福建省,B0LG2MKD55,118.03017874752618,24.62368261558705
瑞幸咖啡(火炬新科广场店),餐饮服务;餐饮相关场所;餐饮相关,050000,火炬高新区新科广场1号楼一层109室,厦门市,翔安区,118.238547,24.641044,"118.238547,24.641044",4000100100,福建省,B0LBOCACTC,118.23382263452972,24.64388393813451
瑞幸咖啡(厦门大学翔安校区店),餐饮服务;咖啡厅;咖啡厅,050500,新店镇翔安南路厦门大学翔安校区学生公寓一期综合楼三层301之一,厦门市,翔安区,118.299701,24.604802,"118.299701,24.604802",4000100100,福建省,B0JK7SGVVU,118.29495839093144,24.607599760429785
瑞幸咖啡(厦门工学院店)(暂停营业),餐饮服务;咖啡厅;咖啡厅,050500,孙坂南路1251号厦门工学院图书馆一层,厦门市,集美区,118.06563,24.6153,"118.065630,24.615300",4000100100,福建省,B0HR3XJLZ9,118.06065586033439,24.6179814980158
瑞幸咖啡(同安闽篮广场店),餐饮服务;咖啡厅;咖啡厅,050500,湖里园78号闽篮广场一层101号,厦门市,同安区,118.123849,24.701051,"118.123849,24.701051",4000100100,福建省,B0J0D7PDAZ,118.11888525152233,24.703722003752677
瑞幸咖啡(厦门地铁觅光里店),餐饮服务;咖啡厅;咖啡厅,050500,滨海里1-114-2号特房觅光里底商,厦门市,翔安区,118.193082,24.66418,"118.193082,24.664180",4000100100,福建省,B0J22CT0QY,118.18827903815388,24.66696751944526
瑞幸咖啡(同安梧侣店),餐饮服务;咖啡厅;咖啡厅,050500,梧侣大店里467号梧侣商贸中心一层104号,厦门市,同安区,118.120779,24.693433,"118.120779,24.693433",4000100100,福建省,B0J2R5R9BN,118.11581111054358,24.696101318060116
瑞幸咖啡(乐海广场店),餐饮服务;咖啡厅;咖啡厅,050500,环城西路639号204室,厦门市,同安区,118.136152,24.720733,"118.136152,24.720733",4000100100,福建省,B0H6G6UCZ2,118.13120897314973,24.723418045178022
瑞幸咖啡(下方村店),餐饮服务;咖啡厅;咖啡厅,050500,下枫路5号,厦门市,翔安区,118.213614,24.670326,"118.213614,24.670326",4000100100,福建省,B0L0ASBBY7,118.20885353353619,24.67314442799972
瑞幸咖啡(同安芸溪国际店),餐饮服务;咖啡厅;咖啡厅,050500,瑞祥小区东北门旁,厦门市,同安区,118.139408,24.728566,"118.139408,24.728566",4000100100,福建省,B0K3YZZRHT,118.13447105904214,24.73125528664019
瑞幸咖啡(翔安数字经济产业园店),餐饮服务;咖啡厅;咖啡厅,050500,莲亭西路823号-104,厦门市,翔安区,118.229979,24.64281,"118.229979,24.642810",4000100100,福建省,B0I1CRELP8,118.2252454683943,24.64564499090456
瑞幸咖啡(翔安邻里中心店),餐饮服务;咖啡厅;咖啡厅,050500,西炉路600号翔安邻里商业中心一层A107号,厦门市,翔安区,118.202627,24.664237,"118.202627,24.664237",4000100100,福建省,B0JK4ZJMZL,118.1978453084755,24.667040107124368
瑞幸咖啡(华天涉外职业技术学院店)(暂停营业),餐饮服务;咖啡厅;咖啡厅,050500,洪钟大道5116号华天涉外职业技术学院实训楼B-C栋一层104和105号铺,厦门市,翔安区,118.248915,24.602068,"118.248915,24.602068",4000100100,福建省,B0JK7SIRK6,118.24420028101011,24.604909327082353
luckin coffee 瑞幸咖啡(厦门和美天地店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅大街361号和美天地b1,厦门市,集美区,118.051345,24.604962,"118.051345,24.604962",4000100100,福建省,B0LAJUGCXU,118.04639194310758,24.60766792445327
luckin coffee 瑞幸咖啡(恒亿尚品湾店),餐饮服务;咖啡厅;咖啡厅,050500,美溪道二里2-1号,厦门市,同安区,118.162775,24.644575,"118.162775,24.644575",13691703074,福建省,B0M6HM84N9,118.15789847857536,24.647306559201404
瑞幸咖啡(翔安黎安小镇店),餐饮服务;咖啡厅;咖啡厅,050500,黎安小镇D区,厦门市,翔安区,118.244542,24.659477,"118.244542,24.659477",4000100100,福建省,B0KRJ1CB5L,118.23982087757743,24.662318803018927
瑞幸咖啡(同安爱琴海购物公园店),餐饮服务;咖啡厅;咖啡厅,050500,智谷东一路99号厦门同安爱琴海购物中心F1层,厦门市,同安区,118.175104,24.661446,"118.175104,24.661446",4000100100,福建省,B0K3AZ30XI,118.17025729042551,24.664200751991356
瑞幸咖啡(同安官浔里商业街店),餐饮服务;咖啡厅;咖啡厅,050500,西柯镇西官浔561-1号,厦门市,同安区,118.14435,24.65914,"118.144350,24.659140",4000100100,福建省,B0KU7HB5HH,118.13942868999504,24.661839306673944
瑞幸咖啡(中航城国际社区C区店),餐饮服务;咖啡厅;咖啡厅,050500,九天湖路44号,厦门市,集美区,118.048688,24.594819,"118.048688,24.594819",4000100100,福建省,B0K067290H,118.0437404022456,24.597529946416703
瑞幸咖啡(厦门大学翔安校区思源餐厅店),餐饮服务;咖啡厅;咖啡厅,050500,厦门大学翔安校区思源餐厅店,厦门市,翔安区,118.308907,24.611717,"118.308907,24.611717",4000100100,福建省,B0KUGLQM4E,118.30415030996829,24.614499447561645
luckin coffee 瑞幸咖啡(西洪塘店),餐饮服务;咖啡厅;咖啡厅,050500,西洪塘5-105,厦门市,同安区,118.13542,24.700758,"118.135420,24.700758",[],福建省,B0L0DXOEF6,118.13047696226384,24.703442980521327
luckin coffee 瑞幸咖啡(马巷街店),餐饮服务;餐饮相关场所;餐饮相关,050000,马巷街320号,厦门市,翔安区,118.250691,24.659332,"118.250691,24.659332",4000100100,福建省,B0KB6S9Q9V,118.24597298066317,24.66217430559096
瑞幸咖啡(灌口纳德福美食广场店),餐饮服务;餐饮相关场所;餐饮相关,050000,灌口黄庄三里60-243号乐活小镇,厦门市,集美区,117.984886,24.600235,"117.984886,24.600235",4000100100,福建省,B0K3MOSNTX,117.9801023612495,24.603123868337335
瑞幸咖啡(新景舜弘现代城店),餐饮服务;咖啡厅;咖啡厅,050500,梧侣路1707号舜弘现代城1层108号店铺,厦门市,同安区,118.140677,24.689874,"118.140677,24.689874",4000100100,福建省,B0KGCZYDOV,118.13574552128689,24.692566984915484
luckin coffee 瑞幸咖啡(集美软件园TOD锦悦天地店),餐饮服务;咖啡厅;咖啡厅,050500,诚毅北大街9-8软件园TOD锦悦天地一期B1层B215号,厦门市,集美区,118.047375,24.613625,"118.047375,24.613625",4000100100,福建省,B0LK47WS33,118.04242848789349,24.61633951383363
luckincoffee瑞幸咖啡(海沧海投尚书房店),餐饮服务;咖啡厅;咖啡厅,050500,海投·尚书房,厦门市,海沧区,117.963432,24.528799,"117.963432,24.528799",4000100100,福建省,B0LGGL2LQ5,117.95870795768971,24.531741209576666
瑞幸咖啡(同安夏商钟楼店),餐饮服务;咖啡厅;咖啡厅,050500,大同街道三秀南里7-24号,厦门市,同安区,118.152059,24.731061,"118.152059,24.731061",4000100100,福建省,B0G3FUKJ34,118.14715016922554,24.733770627207797
瑞幸咖啡(翔安创新创业创造中心店),餐饮服务;咖啡厅;咖啡厅,050500,鸿翔西路1888号翔安创新创业创造中心一层大堂,厦门市,翔安区,118.240982,24.577535,"118.240982,24.577535",4000100100,福建省,B0JK4ZKWNU,118.2362641271585,24.580373555334404
瑞幸咖啡(厦门大学翔安校区竞丰餐厅店),餐饮服务;咖啡厅;咖啡厅,050500,新店镇翔安南路厦门大学翔安校区学生公寓一期综合楼三层301之一,厦门市,翔安区,118.317198,24.610738,"118.317198,24.610738",4000100100,福建省,B0HG0O3KB1,118.31242790998546,24.613505323500256
瑞幸咖啡(翔安商业广场一期店),餐饮服务;咖啡厅;咖啡厅,050500,马巷镇翔安东路9888号翔安商业广场,厦门市,翔安区,118.252871,24.663061,"118.252871,24.663061",4000100100,福建省,B0K13O8KT8,118.24815343127379,24.665903104531754
luckin coffee 瑞幸咖啡(同安城南店),餐饮服务;咖啡厅;咖啡厅,050500,阳翟西亭里3-104号,厦门市,同安区,118.147318,24.71596,"118.147318,24.715960",13554871054,福建省,B0M66A9ZWN,118.14239925493293,24.71866243404016
luckin coffee 瑞幸咖啡(厦门韬瑞广场·拾尚里店),餐饮服务;咖啡厅;咖啡厅,050500,禾山街道韬瑞广场·拾尚里928-315-1商铺,厦门市,湖里区,118.15513,24.521788,"118.155130,24.521788",[],福建省,B0LG278IHI,118.15024350256387,24.524498151095944
luckin coffee 瑞幸咖啡(新霞东路店),餐饮服务;咖啡厅;咖啡厅,050500,新圩镇新霞东路10-101,厦门市,翔安区,118.256472,24.73859,"118.256472,24.738590",4000100100,福建省,B0L21GSMD6,118.25174984285466,24.741428414938486
瑞幸咖啡(杏林湾商务中心6号楼店),餐饮服务;咖啡厅;咖啡厅,050500,杏林湾路480号杏林湾营运中心6号楼二层204号铺,厦门市,集美区,118.064254,24.59348,"118.064254,24.593480",4000100100,福建省,B0IUR5QEEP,118.05928300020494,24.596162638271704
luckin coffee 瑞幸咖啡(洪钟大道店),餐饮服务;咖啡厅;咖啡厅,050500,洪钟大道5091-1-101号,厦门市,翔安区,118.247406,24.603611,"118.247406,24.603611",[],福建省,B0L3JDDSJZ,118.24269044831136,24.60645229969444
luckin coffee 瑞幸咖啡(厦门软件园3期F12栋店),餐饮服务;咖啡厅;咖啡厅,050500,集美北大道1116号大堂01单元,厦门市,集美区,118.017125,24.607675,"118.017125,24.607675",[],福建省,B0MB6HNAVC,118.01225017958382,24.610467531183872
luckin coffee 瑞幸咖啡(霞梧广场店),餐饮服务;咖啡厅;咖啡厅,050500,天安路37-103号,厦门市,集美区,118.104848,24.593322,"118.104848,24.593322",13554863864,福建省,B0L0GX4MZ0,118.09986923045383,24.59597993264788
luckin coffee 瑞幸咖啡(火炬翔安产业区店),餐饮服务;咖啡厅;咖啡厅,050500,西亭路与万家春路交叉口西200米,厦门市,翔安区,118.207099,24.636355,"118.207099,24.636355",[],福建省,B0K2CH14PG,118.20232850824574,24.639164743156737
luckincoffee,餐饮服务;咖啡厅;咖啡厅,050500,江头西路江宁里(吕厝地铁站8号口步行380米),厦门市,湖里区,118.130632,24.492931,"118.130632,24.492931",[],福建省,B0L1A7KKS5,118.12569482251942,24.495599426082748
luckincoffee,餐饮服务;咖啡厅;咖啡厅,050500,斗西路与禾祥西路交叉口西北20米,厦门市,思明区,118.085692,24.464771,"118.085692,24.464771",[],福建省,B0L3M7MPJK,118.08071616160713,24.46741701576612
瑞幸咖啡总部大楼,商务住宅;楼宇;商务写字楼,120201,台北路1-3(观音山地铁站2号口步行350米),厦门市,思明区,118.191128,24.49348,"118.191128,24.493480",[],福建省,B0K64UONCD,118.18633256019629,24.496252990622835
瑞幸咖啡有限公司,公司企业;公司;公司,170200,塔埔东路169号2层201单元L室,厦门市,思明区,118.193418,24.49225,"118.193418,24.492250",[],福建省,B0L6SD4311,118.1886279986964,24.495026777288704
luckin coffee瑞幸咖啡(厦门创新产业园)(建设中),商务住宅;产业园区;产业园区,120100,东孚西路与一农路交叉口西南240米,厦门市,海沧区,117.940914,24.530857,"117.940914,24.530857",[],福建省,B0LU3M87LB,117.93623205954485,24.533847353047676
瑞幸咖啡食品(厦门)有限公司,公司企业;公司;公司,170200,霞阳南路9-1新阳大厦,厦门市,海沧区,118.013493,24.531835,"118.013493,24.531835",[],福建省,B0KGA5OER3,118.00863353504025,24.534632653894814
