lon_wgs84,lat_wgs84,case,name,office_count,residential_count,mall_count,metro_station_count,dist_to_nearest_luckin,dist_to_nearest_starbucks,dist_to_nearest_metro_exit
118.09266472313969,24.513524565114476,1,星巴克(厦门湖里大道店),46,20,0,0,167.91739765727846,691.7319343838343,908.1059256616938
118.08550082548122,24.470909468374764,1,星巴克,18,68,3,0,13.116798143979723,902.1497664596538,1218.6655167750303
118.09085672958365,24.489396272566427,1,星巴克(厦门思明欢乐颂分店),17,24,1,0,38.97636936108827,1456.975191528757,693.2782135915966
118.07086603947465,24.493052838935302,1,星巴克(厦门海上世界店),7,4,2,0,98.58595460506601,939.5917903159168,523.5801075870104
118.08015152629129,24.477421030947887,1,星巴克臻选(厦门筼筜路店),15,26,1,1,317.66094199358383,902.1497664596538,350.1539858699611
118.1065862802662,24.474339576420004,1,星巴克(厦门万象城店),23,64,8,2,166.16565504781929,357.129645799985,204.6730123254964
118.0745637585401,24.46977070636296,1,星巴克臻选(厦门帝景苑分店),12,31,0,0,420.3866831527028,0.0,1226.2938419002448
118.10840058572336,24.470630035391885,1,星巴克(厦门禹悦汇店),27,31,7,1,66.09373408016806,95.95626641729378,76.36361825091316
118.15731915388552,24.51939139050396,1,星巴克(厦门湾悦城店),6,22,1,0,123.50468100538497,554.191600340456,851.1434948335872
118.0715434037689,24.454510699494033,1,星巴克臻选(厦门鹭江道店),11,20,4,0,173.75362585061586,174.47685427154207,586.859558023526
118.12015280502531,24.501992961693137,1,星巴克(厦门SM新生活广场店),10,29,12,1,7.969814320687794,42.08888212827479,74.01317679755415
118.12234905754822,24.49373817970639,1,星巴克(厦门汇腾天虹广场分店),30,39,3,1,71.06191973288965,718.6171953769825,81.28923276072405
118.11323034406924,24.47543235910189,1,星巴克(厦门双涵分店),39,61,5,1,187.73481237107444,684.1643800700434,327.6046792528309
118.0781145550494,24.455261431272096,1,星巴克臻选(厦门中华城分店),15,55,14,1,128.78257735324507,200.47181361800762,155.61081659258238
118.08380104827312,24.438614099331797,1,星巴克(演武路分店),6,28,4,1,38.321635776414986,591.4404665544693,1722.0489128842498
118.11616788084372,24.484314360750258,1,星巴克臻选(厦门磐基中心店),20,45,6,1,134.48592457264857,732.7190053110522,81.32411929635599
118.0745637585401,24.46977070636296,1,星巴克(帝景苑店),12,31,0,0,420.3866831527028,0.0,1226.2938419002448
118.07096764268704,24.455995541550212,1,星巴克(厦门中山路分店),11,25,4,0,64.68582533175262,174.47685427154207,706.5542080982083
118.1556424463309,24.513255520298923,1,星巴克(天虹购物中心五缘湾店),8,11,3,0,129.54144439282487,172.0389394941018,1367.7174842146756
118.07432440799133,24.462219582666823,1,星巴克(源通中心店),20,67,3,0,89.9079452051639,768.6395143650867,1002.9266875718087
118.10515959920305,24.490734429184517,1,星巴克(体育路分店),9,13,1,1,212.06696347238253,503.8877266841817,335.48773378855674
118.18075396511703,24.485607435824747,1,星巴克(厦门软件园分店),9,12,0,1,100.60377126402604,909.8921871011019,229.31301216708792
118.17228958524582,24.506427823992393,1,星巴克(厦门湖里万达广场店),16,17,2,0,92.72067100639569,440.4374669182785,1513.2408850838563
118.15572211084542,24.53479323782303,1,星巴克(厦门钟岭路分店),40,16,1,0,253.03434627633558,1713.2630619626232,427.7100559162249
118.12997951900022,24.48704771008409,1,星巴克(厦门象屿龙山汇分店),12,25,0,0,514.2367451225883,743.6362536402502,826.3853775594403
118.07614815500689,24.45545488156645,1,星巴克(老虎城分店),15,53,14,1,96.31995293020158,200.47181361800762,262.15402438162437
118.15111417710497,24.488259757288446,1,星巴克(吕岭路店),5,9,3,1,26.181279480702287,1222.2189123712528,214.27340729797726
118.15520889274737,24.477878524485334,1,星巴克(瑞景商业广场店),7,23,5,0,58.18072996251721,1222.2189123712528,1169.0744469420765
118.15523633927717,24.514763969778205,1,星巴克(厦门金湖路分店),10,13,4,0,55.48059931108447,172.0389394941018,1196.5452069598837
118.10821166572941,24.49432669802397,1,星巴克(天虹购物中心厦门筼筜店),22,25,2,0,108.99581814931823,503.8877266841817,628.7051957180341
118.13891209661932,24.528616511692437,1,星巴克(厦门火炬新科广场店),11,25,0,0,46.6781920601928,1584.1697124617483,706.504268632241
118.12593532390338,24.536598932448175,1,星巴克(厦门高崎国际机场店),8,3,0,0,149.2229436412104,1584.1697124617483,1394.5265904452092
118.12264502824866,24.487254532201305,1,星巴克(厦门磐基莲花里分店),22,42,4,1,478.6534200207012,718.6171953769825,383.12077986298715
118.1845957485322,24.47787508454,1,星巴克(厦门COCOPark店),19,10,6,0,80.16075464400278,238.19643589433983,692.2026776410202
118.10471468856879,24.52495082641272,1,星巴克(厦门万达鹭港分店),12,8,2,0,94.10499674638926,1287.425808690245,608.4399251977652
118.11003410496185,24.43486939351334,1,星巴克(厦门思明软件园一期店),12,15,0,0,76.13991164314963,678.2133109277923,3479.5994630091127
118.11619863803755,24.432490916718688,1,星巴克(厦门龙虎山路分店),1,6,0,1,668.2436002818956,678.2133109277923,4017.44654908298
118.16900157327528,24.489017112055357,1,星巴克臻选厦门宝龙一城分店,17,13,3,1,102.9206479532792,373.7140131919167,112.98014679806312
118.12194660704155,24.504441261912312,1,星巴克(SM城市广场1期店),10,31,12,1,90.29682684165445,214.8622831698308,218.9667507100147
118.17502418478152,24.50951935597353,1,星巴克厦门国贸金融中心分店,26,17,3,0,55.78848159206253,426.8874937702061,1084.2561043318567
118.09802375473932,24.472456934473907,1,星巴克(文灶地铁社区店),20,47,1,1,49.697304817980516,892.5126550995329,75.50522007910665
118.11985015944252,24.50414994294934,1,星巴克(厦门SM三期分店),8,21,11,1,239.26020225657487,214.8622831698308,224.33904632920976
118.1873872368866,24.479129174994114,1,星巴克(厦门君尚广场分店),16,5,6,0,72.08178217273452,315.1647531399666,774.347335556078
118.12056448178988,24.501942394705026,1,星巴克臻选(厦门SM三期分店),10,27,12,1,35.18908069202355,42.08888212827479,52.06562615696372
118.16321755279307,24.495833224871284,1,星巴克厦门航空古地石广场店,4,19,2,0,948.8286224861454,955.6722464976341,905.1351702981193
118.08674414412391,24.510414067659877,1,星巴克(厦门山姆会员商店店),26,15,1,0,525.2867844985444,691.7319343838343,1413.2741921177962
118.10157656865113,24.51368510098325,1,星巴克(湖里公园TOD·地铁公寓店),23,23,0,2,124.26107858933831,903.1124700968647,278.62980514004005
118.14196760404087,24.546673357842252,1,星巴克(厦门高崎机场T4分店),0,0,0,0,166.91294015820176,1916.2830817938875,2080.3415536375846
118.18623272913732,24.476331708397332,1,星巴克咖啡(厦门JFC品尚中心店),18,6,6,0,122.49169406987534,238.19643589433983,924.1578859649263
118.12242389920844,24.42784637295514,1,星巴克咖啡(厦门宝嘉CCpark店),0,0,0,0,213.80722272345565,814.1802634968451,4797.807669976903
118.11828530069398,24.509362047128974,1,星巴克(塘边宝龙天地店),8,43,1,1,27.561978757972334,598.5655421146112,35.940759257867064
118.11806985045364,24.55275371496429,1,星巴克(海湾社区泊寓·院儿店),17,8,0,0,79.96873287799787,1958.3671052726893,1454.7008503975717
118.0895270171753,24.4375912350776,1,星巴克臻选(厦门厦大访客中心分店),5,17,2,1,356.4254101190537,591.4404665544693,2063.834958737067
118.18688034277857,24.531740526689624,1,星巴克(砂之船奥莱店),14,2,2,0,16.302551986643632,617.8766619317875,1575.5577719389594
118.07022605511935,24.484588190302706,1,星巴克(厦门国际邮轮中心店),8,10,0,1,265.37671963008853,939.5917903159168,344.9424801563044
118.17919744377848,24.51004813777626,1,星巴克(燕来福医院分店),25,12,2,0,68.35265724219414,426.8874937702061,733.2139311850849
118.10783188163396,24.471322799024325,1,星巴克厦门罗宾森店,28,41,8,1,112.86373373783547,95.95626641729378,110.13745365527947
118.06660842268523,24.44707261738221,1,星巴克(厦门鼓浪屿龙头路分店),0,11,1,0,115.2287243354486,963.6798909237604,1239.1808358802214
118.17189096794245,24.4869202286039,1,星巴克(软件园生活广场分店),24,11,2,1,61.18654382456039,373.7140131919167,199.78291806133183
118.1808258344631,24.532413836587384,1,星巴克(恒安国际中心店),19,8,0,0,129.89871176048908,617.8766619317875,1388.227082772264
118.1705048401606,24.504765984832027,0,(control),10,16,1,0,153.2509795396128,258.01651950159743,1762.8091109291602
118.15009758153339,24.520312161378946,0,(control),5,15,0,0,463.79255978257186,738.7276876776041,522.0997167559511
118.08471990481941,24.445764339023775,0,(control),1,43,0,1,435.27434932613056,797.2555549898483,1037.5718954942947
118.1038077824894,24.49426556099665,0,(control),10,17,2,0,301.94511722209677,414.3320227733052,547.2348980914729
118.10192146864149,24.471759957254108,0,(control),24,53,2,1,239.06705263310707,402.5107655502183,312.7487485386824
118.1274814783319,24.531267448530137,0,(control),6,14,0,0,191.18602905275696,610.8291610989149,1287.815053090608
118.08750297603422,24.492770536372102,0,(control),3,16,0,0,456.63685322101225,505.0980486417534,1031.530630583887
118.15110015246648,24.44393422051943,0,(control),0,4,0,0,441.47505607818204,3409.7012315678003,4940.186282953408
118.1630577335081,24.482244552442992,0,(control),7,33,0,0,516.7356011087,930.8719032889958,735.3205581601395
118.0753976761829,24.490062734389834,0,(control),11,38,1,1,456.037334656913,566.1431527419641,360.5120930049969
118.1049723580956,24.493599404980994,0,(control),18,20,3,0,166.0819921986683,317.82922498182637,645.8320674191957
118.14161453965603,24.445970355549257,0,(control),0,3,0,0,1415.3026600203966,2795.240519453987,4223.082353475609
118.1665854235258,24.523286666995,0,(control),0,10,0,1,1104.7297061680356,1033.1672393446806,442.1119489486977
118.11226256351044,24.436168518234656,0,(control),12,22,0,1,206.02411909983968,267.84019759146236,3461.1648003032715
118.19094804785176,24.508266925357937,0,(control),5,4,0,1,995.6461688708254,1206.8583303999812,167.5975108148079
118.17013252884422,24.51029297410704,0,(control),4,14,2,0,362.5269244632274,480.60278763994876,1242.0915701546066
118.1749940850103,24.49945463907803,0,(control),0,1,0,0,592.1364137836141,819.4000120722312,1317.6134570732256
118.17658173084052,24.489866469478525,0,(control),6,1,0,0,173.46875378324023,576.5633519911669,732.9039780744599
118.13787586283215,24.480452642312024,0,(control),4,34,0,0,336.7994165028519,1083.4096692284209,1293.301881593936
118.12035773677198,24.527058185252912,0,(control),6,11,0,0,734.7892238934456,1198.1384317690142,865.4972740773036
118.15513219455224,24.543527259203564,0,(control),5,9,0,0,468.6056244001029,969.054219099408,857.3437997151763
118.09190962344759,24.480391086568307,0,(control),3,2,0,1,426.5478219860895,1002.9059041089829,307.4676197522136
118.07505887245613,24.467675466658434,0,(control),19,66,2,0,205.27419246610825,237.38517586148808,1342.8169519861062
118.13726117526707,24.51959411447065,0,(control),4,14,0,1,432.20064422657555,1013.0406608491472,323.6662167940413
118.15141503961483,24.491128677278585,0,(control),5,9,3,1,308.8064913251586,319.16285155231213,265.2290307221005
118.07896159061433,24.48924941463395,0,(control),3,30,0,0,732.694843329194,922.1735035505217,682.6640203822265
118.16117143764114,24.527920428939968,0,(control),11,19,0,0,405.21301721994183,940.2292869802509,605.5935344392548
118.11371537701245,24.5095467911268,0,(control),10,37,1,1,410.9942997322792,463.48857847618666,324.5142765555643
118.16410316368828,24.474654740405025,0,(control),1,32,0,0,451.38201927715005,969.557799788088,1438.2813082002517
118.09658837269286,24.51347946935489,0,(control),37,20,0,0,335.9701233558461,397.5708716165749,577.0922897534217
118.18379403125044,24.498591271609094,0,(control),13,15,1,1,363.3653580458839,1351.5352284200744,491.4431888631968
118.1419300548605,24.5180135872293,0,(control),6,14,0,1,453.0988259721876,1213.32260195684,331.8120501657631
118.10710675246058,24.525770926814253,0,(control),11,7,2,1,339.70393929054967,258.79708458629705,349.65069132491544
118.1576627188228,24.540367674272137,0,(control),0,15,1,0,571.4414410728606,647.8619562856816,424.4904867233591
118.18029961878878,24.491122719608196,0,(control),7,3,0,0,208.74005839935248,612.498924771774,773.6680999600637
118.08681210572846,24.522355287824073,0,(control),13,3,0,0,632.5937449385377,1143.627460003327,1972.4608788394787
118.12313338758157,24.557052996513672,0,(control),9,4,0,0,543.6196344013316,699.7889123114421,2121.679289008326
118.10228075713599,24.474422058370916,0,(control),15,61,3,1,127.13020657738122,436.462272798451,215.48902251621533
118.08279700696649,24.498818672767282,0,(control),7,28,0,0,1055.8214281428743,1325.0488478943828,1562.5898113968678
118.07821145917603,24.493352407655525,0,(control),3,28,0,0,446.437295498122,745.0834955990872,806.3746307721422
118.18256830016712,24.534810700845647,0,(control),15,6,1,0,349.13577897644257,318.7689916281946,1666.1450572446076
118.1360998133076,24.490963470196114,0,(control),6,26,0,0,621.0036388649881,756.7797019941438,416.38814024450824
118.18084284103846,24.512055754404905,0,(control),19,8,1,1,114.43099373605351,277.8904448079917,455.5897286494471
118.12896713421418,24.496807218601887,0,(control),19,36,2,1,157.70053676955757,751.8390009424852,378.8278824853293
118.07618077337092,24.493908475289036,0,(control),4,24,0,0,236.06248031166203,546.8360594640783,717.5612533937907
118.14066727247562,24.5102748482564,0,(control),8,14,0,0,693.5289151825333,1552.7988542944456,1197.697669424596
118.13687288011398,24.46559267543156,0,(control),0,0,0,0,1412.0014960646731,2303.208462437857,2735.4630387731045
118.18671885445075,24.518593155936156,0,(control),0,0,0,0,937.1005363675619,1214.9946690897752,479.084525631192
118.08076130016283,24.455261117278,0,(control),17,63,11,1,283.51969672742376,268.2874585117403,242.69402335616644
118.14200690630267,24.521239035314643,0,(control),3,13,0,1,748.1803782120937,875.078897485261,31.892338978986892
118.11187383544008,24.5273842679127,0,(control),6,10,0,1,168.48383017785423,773.7297406649309,57.01299142064573
118.18975633998484,24.51968489308431,0,(control),0,0,0,0,1219.8679441992094,1366.4833334918387,733.4187368652207
118.13302396090226,24.486978744778327,0,(control),21,25,0,0,241.03055438742288,308.62161092951555,823.8430165593289
118.11478026196758,24.50863091888929,0,(control),10,35,1,1,340.9359102151263,364.2533320492786,231.6360532829518
118.1168941817831,24.511107231238203,0,(control),8,43,1,2,46.90443345976716,239.19976281047929,188.4568279533216
118.12782184734988,24.497229519228313,0,(control),22,40,2,0,94.52111990388167,676.047276022774,503.88246089606895
118.15443662851622,24.544381396412565,0,(control),4,8,0,0,504.6947888046593,1069.752660891543,975.1436665507458
118.11437571082327,24.530022351571223,0,(control),3,9,0,1,540.4587061649538,1128.4242778381315,301.18355330095
118.10950859200261,24.5519524765326,0,(control),0,12,0,0,866.1918169629918,871.6817785091171,1244.2338627109177
118.19021665588464,24.48065909409489,0,(control),8,4,2,0,402.9499335703114,333.0682226191461,787.2373978187691
118.13515022773267,24.53713295944658,0,(control),12,3,0,0,289.2040129744697,935.3511597976456,1723.6037476145268
118.10627254014139,24.546946215674556,0,(control),2,3,0,0,1320.0947457264535,1357.022205322833,854.482083727405
118.15488793158725,24.483422873049296,0,(control),7,19,1,0,412.2170582764346,614.8402780160712,603.3852026226033
118.10208770358169,24.466403710818312,0,(control),19,50,0,0,314.2887047439224,786.7590720526855,392.04609338101875
118.16123114256293,24.526606834569026,0,(control),4,21,0,0,501.4276246631211,891.9353002837717,599.2459985652802
118.12521441375138,24.545835241197036,0,(control),0,2,1,0,834.4889997508907,1025.4285138943465,1431.7174532969284
118.11108522034304,24.43633873076294,0,(control),12,19,0,0,119.12798872426592,194.50108162575447,3385.2136823993915
118.11472696396088,24.472368127152,0,(control),12,36,4,0,312.1400990921047,371.687125695292,418.58324310332785
118.17269572844516,24.50259353460499,0,(control),10,6,0,0,181.1978552003072,426.6010317851552,1542.86153488208
118.1009184732665,24.54312068641258,0,(control),1,0,0,0,1675.8305798574681,2038.6614940726388,1082.0452075639278
118.15450769764908,24.518561113183004,0,(control),8,18,2,0,269.4065686415644,299.3178344634672,779.7015780150484
118.12724308201706,24.50887220373872,0,(control),19,37,1,0,118.05704377205498,727.1696686204194,856.6930322017078
118.1274170453427,24.50781714899473,0,(control),18,36,1,0,201.57819031162907,668.5817380761806,813.2158422969565
118.16522956000576,24.495876803399366,0,(control),5,26,2,0,864.0877730995726,203.9438205817918,949.0310615298351
118.10463190276884,24.535333807063306,0,(control),5,9,0,0,988.6701445915008,1149.829001049973,874.3389819592552
118.15201548413121,24.47913153215149,0,(control),6,20,5,0,167.8937450827955,352.1381695061963,1138.8596742358602
118.14900855717548,24.47382432208102,0,(control),0,9,0,0,812.2330335858196,772.3095310798527,1690.4614053865196
118.18708505675033,24.486299772558322,0,(control),23,20,1,1,386.0527311358608,646.1796642672628,150.1787742415632
118.14242481165496,24.499406439914274,0,(control),6,51,0,0,239.32820486824573,1516.2627927362155,724.3675951491033
118.1741134545589,24.50784229156154,0,(control),20,18,2,0,150.30770836442585,207.38177056562432,1270.9872651100648
118.11752943757169,24.481864107828933,0,(control),22,37,6,1,223.08289071513417,304.4073941690187,340.0702572280494
118.1365125600829,24.531051059326195,0,(control),11,17,1,0,366.687313540403,363.0116695043615,1056.6446211302
118.15513174202852,24.45382643840967,0,(control),0,6,0,0,1064.4031919050497,2663.526016376729,3798.0166962752405
118.08472849895135,24.468819556504354,0,(control),30,76,5,0,257.40974205090197,244.3109467265287,1048.0417235486318
118.08271005031321,24.459288882859948,0,(control),17,51,2,1,361.8017721323026,644.8945823231678,185.2920869435765
118.07517901302909,24.485175250775526,0,(control),13,22,0,1,370.09625080702506,506.1308194243223,335.8258770508505
118.08854142463225,24.471462716521632,0,(control),20,74,3,0,307.2535486079902,314.2031803033073,978.3738204834384
118.1348640900572,24.51780040626169,0,(control),15,24,0,1,139.2510180659468,1266.0371660465435,330.6889062798085
118.18207559748143,24.52602217483926,0,(control),7,12,0,0,476.04790205109464,719.0551097816513,778.1520858222822
118.11413465387906,24.48854896415896,0,(control),20,37,1,1,396.1058555282005,512.2059760695536,401.04598506383564
118.12848948975207,24.52591010443476,0,(control),4,32,1,0,431.64127349389344,1097.6131101035737,724.7789723960974
118.13615205482844,24.49531089300903,0,(control),4,57,0,1,308.84217579902804,1108.4197545217844,195.92478496011321
118.08933886857461,24.466237869372932,0,(control),16,58,3,0,59.659818258014106,647.2589122863131,591.0133979501762
118.14892462886311,24.516195902304883,0,(control),13,18,1,0,411.2458038452828,658.8623485968272,865.7626944297097
118.1794201933249,24.49052668519149,0,(control),6,3,0,0,249.07270259616612,561.2789409841896,740.5379983883707
118.14787192885835,24.525621462485915,0,(control),12,28,0,1,270.5593851726127,966.4114670108517,345.933655236495
118.10061657489487,24.47129398058375,0,(control),23,56,1,1,285.49681893839767,292.6477926567581,175.33444795669132
118.09471978671897,24.44253570657279,0,(control),0,6,0,0,476.1916819323932,759.5557460474456,1946.427128751406
118.08545930863632,24.460213126044763,0,(control),15,44,0,1,203.65967433751345,924.6261598660947,94.47116591301773
118.08301449709248,24.514709814017277,0,(control),11,1,0,0,345.7432919809983,607.5274039890393,1868.8263873276373
118.14549744062131,24.45948620501399,0,(control),0,1,0,0,1475.422748551747,2262.1324816717274,3299.5862666946086
118.10683848996808,24.480153611655624,0,(control),10,36,1,1,630.5789501565987,644.342203177997,233.12839767457518
118.10885382330274,24.43880358500717,0,(control),3,17,0,0,369.4635425046349,451.79645843425783,3037.2936687510783
118.10663182869978,24.534776749637995,0,(control),2,11,0,0,952.766337956057,1105.3079796627258,752.9496062528327
118.09607366945755,24.5165369652231,0,(control),32,29,0,0,104.51589491922365,480.1796157383572,874.9495949813343
118.17490720552212,24.504336922492612,0,(control),13,10,1,0,206.47079230175902,352.0868319122359,1355.5592846269003
118.12989927867599,24.478221882234912,0,(control),4,39,0,0,524.1139678729392,977.3960378299715,1457.0871951308902
118.11076608207435,24.551777969542137,0,(control),0,11,0,0,739.3127430459571,747.6354706109493,1207.2579211776283
118.14594345134589,24.53931700266506,0,(control),12,1,0,0,582.6171089763337,908.7597578423419,1391.5504214386879
118.0878075808543,24.442958350335832,0,(control),4,42,2,0,268.53877781700567,619.3725821276136,1471.4871003914616
118.11231943791672,24.544342824025765,0,(control),9,6,0,1,1031.0523896534692,1098.5464115341838,382.19886091728773
118.12484088164904,24.4732635912642,0,(control),6,26,0,0,294.6559659500869,1200.9965538149925,1266.0345763688551
118.17293967278894,24.491134554917785,0,(control),12,4,2,0,155.8312403001487,462.87543893306497,529.9883858494846
118.11622702599203,24.496936264573883,0,(control),9,45,0,0,238.2830469683255,686.8882367933242,616.1676101443422
118.0800187613091,24.46399642726964,0,(control),19,78,0,0,374.5051313633074,609.7895413195312,701.0784295062139
118.0951144963007,24.52540930275231,0,(control),10,19,0,0,380.5779610365693,973.9158117176333,1551.7882518241167
118.10970789628077,24.53639409094168,0,(control),0,7,0,1,1057.637950812565,1364.442772006463,415.0640621418873
118.09211485664225,24.52232693507038,0,(control),20,14,0,0,371.4878245828605,976.3493392899582,1546.3278116762328
